,pm2d5(μg/m3),pm10(μg/m3),co(mg/m3),so2(μg/m3),no2(μg/m3),o3(μg/m3),voc(ppm),温度(℃),湿度(%),风向,风速(10m/s)
2025/2/14 11:21,46,56,0.83,8.7,163.2,8.2,0.544,16.5,48,,
2025/2/14 11:21,47,57,0.83,8.5,154.5,12.2,0.544,16.6,47.9,,
2025/2/14 11:21,47,57,0.75,7.7,148.8,17.7,0.544,16.6,47.9,,
2025/2/14 11:21,47,57,0.75,7.3,144.9,18.6,0.544,16.6,47.9,,
2025/2/14 11:21,45,55,0.83,7.9,147.6,9.2,0.544,16.6,47.8,,
2025/2/14 11:21,46,56,0.83,7.8,158.7,1.9,0.544,16.6,47.8,,
2025/2/14 11:22,46,56,0.8,8,151.8,15,0.536,16.6,47.7,,
2025/2/14 11:22,47,57,0.75,7.7,157.5,14.4,0.536,16.6,47.6,,
2025/2/14 11:22,47,57,0.76,7.7,169.1,1.8,0.536,16.6,47.6,,
2025/2/14 11:22,47,58,0.78,8,157.8,10.4,0.536,16.6,47.6,,
2025/2/14 11:22,50,62,0.75,7.5,154,11.9,0.536,16.6,47.6,,
2025/2/14 11:22,49,60,0.74,7.6,155,7.8,0.536,16.7,47.5,,
2025/2/14 11:22,49,61,0.76,8,166.4,-0.1,0.536,16.7,47.5,,
2025/2/14 11:22,48,60,0.78,8.3,167.1,2.4,0.536,16.7,47.5,,
2025/2/14 11:22,49,61,0.8,8.5,157.7,10.3,0.536,16.7,47.4,,
2025/2/14 11:22,48,59,0.8,7.9,160.3,8.9,0.536,16.7,47.4,,
2025/2/14 11:22,48,57,0.82,8.3,167.7,3.4,0.536,16.7,47.4,,
2025/2/14 11:22,46,56,0.8,8.2,165.9,6.9,0.536,16.7,47.4,,
2025/2/14 11:22,45,54,0.78,7.9,159.3,10.4,0.536,16.7,47.3,,
2025/2/14 11:22,44,52,0.78,8.3,173.9,8.3,0.531,16.7,47.3,,
2025/2/14 11:22,44,54,0.81,8.7,158.7,16.9,0.528,16.7,47.3,,
2025/2/14 11:22,46,56,0.79,8.2,152.6,15.1,0.531,16.7,47.3,,
2025/2/14 11:22,48,58,0.77,7.7,156.3,6.6,0.533,16.7,47.3,,
2025/2/14 11:22,47,57,0.77,7.9,160,5.4,0.528,16.7,47.3,,
2025/2/14 11:22,47,57,0.77,8.1,154.7,12.1,0.528,16.7,47.3,,
2025/2/14 11:23,47,56,0.7,7.2,148.9,13.7,0.528,16.7,47.2,,
2025/2/14 11:23,47,58,0.75,7.3,155.9,10.1,0.528,16.8,47.2,,
2025/2/14 11:23,47,57,0.82,8.5,151.1,14.1,0.528,16.8,47.1,,
2025/2/14 11:23,46,57,0.75,7.7,140.8,19.5,0.528,16.8,47.1,,
2025/2/14 11:23,47,57,0.76,7.5,156.6,9.6,0.522,16.8,47.1,,
2025/2/14 11:23,47,58,0.74,8.2,148.1,28.2,0.525,16.8,47,,
2025/2/14 11:23,47,59,0.74,8.3,161.1,15.2,0.528,16.8,47,,
2025/2/14 11:23,47,59,0.77,8.3,156,13.2,0.528,16.8,46.9,,
2025/2/14 11:23,46,59,0.79,8.5,152.7,14.2,0.528,16.8,46.9,,
2025/2/14 11:23,47,60,0.74,8.2,150.2,14.8,0.528,16.8,46.9,,
2025/2/14 11:23,46,59,0.77,8.2,153.2,12.7,0.528,16.8,46.9,,
2025/2/14 11:23,46,58,0.77,8.3,155.8,10.9,0.528,16.8,46.8,,
2025/2/14 11:23,46,58,0.72,7.8,148.4,12.9,0.528,16.8,46.8,,
2025/2/14 11:23,46,58,0.72,7.8,155.8,14.7,0.519,16.8,46.8,,
2025/2/14 11:23,46,58,0.75,7.6,142.5,14.7,0.519,16.9,46.7,,
2025/2/14 11:23,46,58,0.82,8.5,162.8,6.9,0.492,16.9,46.7,,
2025/2/14 11:23,45,56,0.81,8.5,146.3,17.1,0.533,16.9,46.7,,
2025/2/14 11:23,45,57,0.78,8,155.5,10.2,0.546,16.9,46.6,,
2025/2/14 11:23,46,57,0.75,7.8,156.4,12.5,0.519,16.9,46.6,,
2025/2/14 11:23,47,57,0.75,8,156.5,12.8,0.519,16.9,46.5,,
2025/2/14 11:24,47,56,0.77,8,157.6,9.5,0.519,16.9,46.5,,
2025/2/14 11:24,48,58,0.79,8.2,157.5,9.2,0.519,16.9,46.5,,
2025/2/14 11:24,48,59,0.72,7.9,157.3,8,0.519,16.9,46.5,,
2025/2/14 11:24,46,57,0.75,7.8,159.4,9.6,0.519,16.9,46.5,,
2025/2/14 11:24,46,56,0.77,7.9,147.1,12.7,0.519,16.9,46.4,,
2025/2/14 11:24,46,56,0.79,8.3,160.7,8.5,0.519,16.9,46.4,,
2025/2/14 11:24,46,56,0.73,7.9,146.1,17.8,0.519,16.9,46.4,,
2025/2/14 11:24,45,55,0.73,7.9,156.1,14.2,0.519,16.9,46.4,,
2025/2/14 11:24,45,54,0.73,7.9,160,9.1,0.519,16.9,46.3,,
2025/2/14 11:24,46,55,0.74,7.8,167.2,4.1,0.519,16.9,46.4,,
2025/2/14 11:24,46,56,0.79,8.4,166.1,5.8,0.519,17,46.3,,
2025/2/14 11:24,46,56,0.74,7.9,159.3,9.4,0.519,16.9,46.4,,
2025/2/14 11:24,48,59,0.72,7.4,165.9,8.1,0.519,17,46.3,,
2025/2/14 11:24,49,61,0.79,8.9,164.4,12.8,0.519,17,46.3,,
2025/2/14 11:24,48,61,0.74,8.8,167.6,8.6,0.519,17,46.3,,
2025/2/14 11:24,48,61,0.78,8.3,156.5,15.1,0.519,17,46.3,,
2025/2/14 11:24,50,62,0.76,8.2,164.9,9.3,0.519,17,46.4,,
2025/2/14 11:24,49,62,0.74,8.1,162.9,10.5,0.519,17,46.3,,
2025/2/14 11:24,49,62,0.75,8.2,161.8,10.7,0.516,17,46.3,,
2025/2/14 11:24,49,62,0.78,8.4,163.8,6.1,0.511,17,46.3,,
2025/2/14 11:25,49,60,0.79,8.5,162.3,6.7,0.514,17,46.3,,
2025/2/14 11:25,47,57,0.74,8.1,157.8,12.2,0.519,17,46.3,,
2025/2/14 11:25,46,56,0.69,7.6,159,12.1,0.519,17,46.3,,
2025/2/14 11:25,45,56,0.84,9,173.4,0.6,0.519,17,46.4,,
2025/2/14 11:25,44,55,0.77,8,173.6,2.8,0.519,17,46.4,,
2025/2/14 11:25,44,54,0.77,8.5,158.7,10.4,0.519,17.1,46.4,,
2025/2/14 11:25,45,56,0.75,8,160.6,11.6,0.519,17.1,46.4,,
2025/2/14 11:25,45,56,0.76,8.1,164.2,4.8,0.514,17.1,46.4,,
2025/2/14 11:25,45,55,0.75,7.9,171,2.1,0.511,17.1,46.3,,
2025/2/14 11:25,45,57,0.74,8,165.7,8.3,0.511,17.1,46.4,,
2025/2/14 11:25,46,57,0.77,8.2,149.1,13.5,0.511,17.1,46.4,,
2025/2/14 11:25,45,57,0.79,8.2,145.4,9.9,0.511,17.1,46.3,,
2025/2/14 11:25,46,58,0.74,7.5,139.9,11.5,0.511,17.1,46.3,,
2025/2/14 11:25,48,58,0.79,8,122.5,26.9,0.511,17.1,46.3,,
2025/2/14 11:25,48,59,0.79,7.8,118.6,28.2,0.511,17.1,46.3,,
2025/2/14 11:25,47,59,0.79,7.7,126.9,18.1,0.511,17.1,46.2,,
2025/2/14 11:25,46,57,0.81,8.1,125.6,28.6,0.511,17.1,46.1,,
2025/2/14 11:25,46,58,0.81,7.9,125.8,29.5,0.511,17.1,46,,
2025/2/14 11:25,47,58,0.8,8,134.7,18.5,0.511,17.1,45.9,,
2025/2/14 11:25,45,55,0.8,8.2,131.1,21.4,0.511,17.1,45.9,,
2025/2/14 11:26,44,53,0.78,7.9,134.5,20.2,0.511,17.1,45.8,,
2025/2/14 11:26,44,53,0.74,7.1,140.6,16.8,0.511,17.1,45.7,,
2025/2/14 11:26,43,53,0.76,7.3,147.5,16.2,0.511,17.1,45.7,,
2025/2/14 11:26,44,53,0.71,7.2,156.1,14.3,0.511,17.2,45.6,,
2025/2/14 11:26,45,55,0.74,8,152.9,16.5,0.503,17.2,45.6,,
2025/2/14 11:26,45,55,0.79,8.6,154.3,8.1,0.503,17.2,45.6,,
2025/2/14 11:26,47,57,0.74,8,170,9,0.503,17.2,45.5,,
2025/2/14 11:26,47,57,0.72,7.9,166.1,5.4,0.503,17.2,45.5,,
2025/2/14 11:26,47,57,0.78,8.4,159.6,12.8,0.503,17.2,45.6,,
2025/2/14 11:26,46,56,0.75,8.1,162.4,10.2,0.506,17.2,45.6,,
2025/2/14 11:26,46,55,0.72,8.5,160.8,11.2,0.508,17.2,45.6,,
2025/2/14 11:26,45,53,0.74,8.7,162.6,10,0.503,17.2,45.6,,
2025/2/14 11:26,46,55,0.77,8.3,158.7,12.1,0.503,17.3,45.6,,
2025/2/14 11:26,46,55,0.79,8.4,160.1,11.9,0.503,17.2,45.6,,
2025/2/14 11:26,45,53,0.71,8.4,168.5,6.6,0.503,17.3,45.6,,
2025/2/14 11:26,46,55,0.76,8.6,166,4.9,0.511,17.3,45.6,,
2025/2/14 11:26,45,56,0.71,8,162.5,5.3,0.503,17.3,45.6,,
2025/2/14 11:26,46,57,0.73,8,150.3,15.8,0.503,17.3,45.6,,
2025/2/14 11:26,44,55,0.7,7.7,162.5,9.6,0.503,17.3,45.6,,
2025/2/14 11:26,45,56,0.7,8,153.9,10.8,0.503,17.3,45.6,,
2025/2/14 11:27,46,56,0.76,8.5,162.7,5.4,0.503,17.3,45.6,,
2025/2/14 11:27,44,54,0.79,8.6,157.2,6.8,0.503,17.3,45.7,,
2025/2/14 11:27,44,52,0.81,8.8,161.6,4.4,0.503,17.3,45.7,,
2025/2/14 11:27,44,52,0.79,8.9,167.3,1.8,0.503,17.3,45.7,,
2025/2/14 11:27,44,52,0.76,8.8,163.1,2.6,0.503,17.3,45.7,,
2025/2/14 11:27,44,52,0.76,8.7,152.7,13.2,0.503,17.3,45.7,,
2025/2/14 11:27,44,52,0.76,8.2,157.5,10.5,0.503,17.3,45.7,,
2025/2/14 11:27,43,52,0.76,8.5,150.9,18.4,0.503,17.4,45.7,,
2025/2/14 11:27,44,52,0.74,7.7,164.3,2,0.503,17.4,45.7,,
2025/2/14 11:27,44,54,0.78,8.3,165.5,3.8,0.503,17.4,45.7,,
2025/2/14 11:27,45,54,0.79,8.7,167.4,7.2,0.503,17.4,45.7,,
2025/2/14 11:27,45,54,0.77,8.7,161.3,10.1,0.503,17.4,45.7,,
2025/2/14 11:27,46,55,0.75,8.3,146,16.7,0.503,17.4,45.7,,
2025/2/14 11:27,47,56,0.73,7.2,141.6,14.9,0.5,17.4,45.7,,
2025/2/14 11:27,47,58,0.71,6.6,141.6,8.6,0.495,17.4,45.7,,
2025/2/14 11:27,47,57,0.73,7.4,141.4,17.4,0.495,17.4,45.7,,
2025/2/14 11:27,44,54,0.76,8,140,23.3,0.495,17.4,45.7,,
2025/2/14 11:27,44,54,0.78,8.8,131.7,28.5,0.495,17.4,45.6,,
2025/2/14 11:27,45,55,0.75,7.9,134.6,25.8,0.495,17.4,45.6,,
2025/2/14 11:27,44,54,0.73,7.5,145.6,10,0.495,17.4,45.5,,
2025/2/14 11:28,45,56,0.8,8.2,148.6,10.5,0.495,17.4,45.5,,
2025/2/14 11:28,44,53,0.78,8.3,152.6,12.3,0.495,17.4,45.4,,
2025/2/14 11:28,44,54,0.74,8,157.6,11.9,0.495,17.4,45.4,,
2025/2/14 11:28,45,55,0.73,8,152.6,16.3,0.495,17.4,45.4,,
2025/2/14 11:28,44,54,0.77,8.6,152.3,16.8,0.495,17.4,45.4,,
2025/2/14 11:28,45,54,0.76,8.6,160.2,10,0.495,17.4,45.4,,
2025/2/14 11:28,45,54,0.81,9.1,159.6,11.5,0.495,17.4,45.4,,
2025/2/14 11:28,45,55,0.78,8.4,150.5,17,0.495,17.5,45.4,,
2025/2/14 11:28,47,57,0.78,8.3,151.5,12.3,0.495,17.5,45.4,,
2025/2/14 11:28,49,60,0.78,8.4,152.2,15.7,0.495,17.5,45.4,,
2025/2/14 11:28,48,60,0.76,8.5,158.3,11,0.495,17.5,45.4,,
2025/2/14 11:28,45,56,0.71,8,150,9.8,0.495,17.5,45.4,,
2025/2/14 11:28,46,56,0.71,7.9,146,18.3,0.495,17.5,45.4,,
2025/2/14 11:28,46,56,0.8,8.5,149.3,15.9,0.495,17.5,45.4,,
2025/2/14 11:28,46,55,0.81,8.6,161.5,7.4,0.495,17.5,45.4,,
2025/2/14 11:28,46,55,0.78,8.4,158.5,12.3,0.495,17.5,45.4,,
2025/2/14 11:28,44,54,0.78,8.1,144,19.2,0.495,17.5,45.4,,
2025/2/14 11:28,45,54,0.73,7.8,149.3,10.4,0.495,17.5,45.4,,
2025/2/14 11:28,46,56,0.73,8.1,155.5,8.2,0.495,17.5,45.4,,
2025/2/14 11:28,45,55,0.76,7.9,144.2,14.7,0.495,17.5,45.4,,
2025/2/14 11:29,45,54,0.74,7.8,145.3,17.2,0.495,17.5,45.4,,
2025/2/14 11:29,45,54,0.78,8.3,148.2,17,0.495,17.5,45.4,,
2025/2/14 11:29,45,53,0.72,8.3,148.9,17.3,0.495,17.6,45.3,,
2025/2/14 11:29,44,52,0.71,8.3,145,15.6,0.495,17.6,45.3,,
2025/2/14 11:29,44,52,0.77,8.5,145,11.8,0.495,17.6,45.3,,
2025/2/14 11:29,45,53,0.75,8.4,145.4,12.7,0.495,17.6,45.3,,
2025/2/14 11:29,46,54,0.75,8.2,144.7,18.2,0.495,17.6,45.2,,
2025/2/14 11:29,46,56,0.75,8.1,148.5,16.2,0.495,17.6,45.3,,
2025/2/14 11:29,46,54,0.75,8.1,154.1,15.9,0.495,17.6,45.3,,
2025/2/14 11:29,45,53,0.73,8.1,155.2,12,0.495,17.6,45.3,,
2025/2/14 11:29,44,53,0.73,7.9,133.7,23.1,0.49,17.6,45.2,,
2025/2/14 11:29,45,53,0.75,7.8,123.8,32.1,0.487,17.6,45.2,,
2025/2/14 11:29,44,52,0.7,7.3,125,31.7,0.49,17.6,45.2,,
2025/2/14 11:29,44,52,0.69,7.2,127.5,30.1,0.492,17.6,45.1,,
2025/2/14 11:29,43,52,0.73,7.3,135.6,16.4,0.487,17.6,45.1,,
2025/2/14 11:29,45,55,0.76,7.9,144.8,13.8,0.487,17.6,45,,
2025/2/14 11:29,45,56,0.73,8.1,147,21.7,0.487,17.6,45,,
2025/2/14 11:29,45,56,0.7,7.3,146.4,17.5,0.487,17.6,45,,
2025/2/14 11:29,46,56,0.75,7.8,147.2,20.7,0.487,17.6,45,,
2025/2/14 11:29,45,55,0.75,7.8,147.3,21.6,0.487,17.6,44.9,,
2025/2/14 11:30,45,55,0.8,8.3,158.2,8.8,0.487,17.6,44.9,,
2025/2/14 11:30,46,56,0.79,9,150.9,17.9,0.487,17.6,44.9,,
2025/2/14 11:30,45,55,0.79,8.8,148.5,17.2,0.487,17.6,44.9,,
2025/2/14 11:30,45,55,0.78,8.4,158.8,10.9,0.487,17.6,44.9,,
2025/2/14 11:30,45,55,0.7,7.8,155.1,14.1,0.487,17.6,44.9,,
2025/2/14 11:30,45,55,0.69,7.7,144,22.7,0.487,17.6,44.9,,
2025/2/14 11:30,45,54,0.75,8.3,146.6,19.7,0.487,17.7,44.9,,
2025/2/14 11:30,45,55,0.78,8.5,162.1,6.5,0.487,17.7,45,,
2025/2/14 11:30,46,56,0.78,9,166.4,-1.4,0.487,17.7,45,,
2025/2/14 11:30,46,55,0.75,8.7,158.9,8.9,0.487,17.7,45,,
2025/2/14 11:30,45,54,0.73,7.8,160.9,6.4,0.487,17.7,45.1,,
2025/2/14 11:30,45,53,0.73,8.2,167.4,2.2,0.487,17.7,45.1,,
2025/2/14 11:30,44,54,0.73,8.3,164.1,5.4,0.487,17.7,45.1,,
2025/2/14 11:30,43,53,0.73,8.3,167.8,4.6,0.487,17.7,45.1,,
2025/2/14 11:30,43,53,0.77,8.8,175.1,2.8,0.487,17.7,45.2,,
2025/2/14 11:30,43,53,0.78,9,171.3,6.7,0.487,17.7,45.2,,
2025/2/14 11:30,45,55,0.73,8.2,168.5,8.3,0.487,17.7,45.3,,
2025/2/14 11:30,45,56,0.7,8.1,169.9,5,0.487,17.7,45.3,,
2025/2/14 11:30,45,56,0.7,8,170.2,-4.4,0.487,17.7,45.3,,
2025/2/14 11:30,46,56,0.73,8.4,170.3,3.2,0.487,17.7,45.3,,
2025/2/14 11:31,46,55,0.76,8.3,160.9,8.3,0.487,17.7,45.4,,
2025/2/14 11:31,46,55,0.78,9,163.4,6.7,0.487,17.7,45.5,,
2025/2/14 11:31,46,55,0.74,9,180.2,-2.5,0.487,17.7,45.5,,
2025/2/14 11:31,45,54,0.75,8.7,179.1,-6.7,0.487,17.7,45.5,,
2025/2/14 11:31,45,54,0.78,9.1,170,0.2,0.487,17.7,45.5,,
2025/2/14 11:31,46,55,0.73,9,168.1,3.1,0.487,17.8,45.6,,
2025/2/14 11:31,46,55,0.7,8.2,170.8,2,0.487,17.8,45.6,,
2025/2/14 11:31,46,55,0.78,8.7,171.8,0.6,0.487,17.8,45.7,,
2025/2/14 11:31,45,53,0.78,8.7,167.7,3.2,0.487,17.8,45.7,,
2025/2/14 11:31,45,56,0.75,8,167.2,2.3,0.487,17.8,45.7,,
2025/2/14 11:31,45,55,0.73,8.3,154.2,10,0.487,17.8,45.7,,
2025/2/14 11:31,44,54,0.74,8.2,162.9,0.7,0.487,17.8,45.8,,
2025/2/14 11:31,44,55,0.75,8.5,166.5,-1.5,0.487,17.8,45.8,,
2025/2/14 11:31,44,54,0.77,8.9,170.1,-1.8,0.487,17.8,45.8,,
2025/2/14 11:31,44,53,0.76,8.8,161.9,3.3,0.487,17.8,45.8,,
2025/2/14 11:31,43,54,0.72,7.9,162.3,3.5,0.484,17.8,45.8,,
2025/2/14 11:31,43,52,0.73,7.9,160.4,5.7,0.479,17.8,45.9,,
2025/2/14 11:31,43,51,0.78,8.4,154.7,7.1,0.487,17.8,45.9,,
2025/2/14 11:31,43,50,0.75,8.3,166.6,0,0.479,17.8,45.9,,
2025/2/14 11:31,43,51,0.75,8.1,177.3,-8.2,0.479,17.8,45.9,,
2025/2/14 11:32,44,54,0.77,8.4,150.8,15.9,0.479,17.9,46,,
2025/2/14 11:32,46,55,0.74,8.7,157.8,10.1,0.479,17.8,45.9,,
2025/2/14 11:32,46,56,0.72,7.8,146.4,10.1,0.479,17.9,46,,
2025/2/14 11:32,46,56,0.74,7.7,128.5,22.9,0.479,17.9,46,,
2025/2/14 11:32,45,54,0.74,7.6,135.8,12.9,0.479,17.9,45.9,,
2025/2/14 11:32,45,55,0.72,7.6,142.7,10,0.479,17.9,45.9,,
2025/2/14 11:32,45,54,0.74,7.7,143.9,8.9,0.479,17.9,45.9,,
2025/2/14 11:32,45,55,0.77,7.7,142.1,10.4,0.479,17.9,45.9,,
2025/2/14 11:32,44,54,0.82,8.2,135.8,21.5,0.479,17.9,45.8,,
2025/2/14 11:32,45,54,0.7,7.1,135.6,21.5,0.479,17.9,45.8,,
2025/2/14 11:32,44,53,0.7,6.9,147.6,13.4,0.479,17.9,45.8,,
2025/2/14 11:32,43,52,0.73,7.4,145.8,13.6,0.479,17.9,45.7,,
2025/2/14 11:32,43,52,0.73,7.5,140.9,11.9,0.479,17.9,45.7,,
2025/2/14 11:32,43,52,0.77,8.2,142,18.2,0.479,17.9,45.7,,
2025/2/14 11:32,43,51,0.78,8.5,142.2,18.6,0.479,17.9,45.7,,
2025/2/14 11:32,43,51,0.77,8.5,138.6,19.4,0.479,17.9,45.6,,
2025/2/14 11:32,43,52,0.73,8,128.2,22.9,0.479,17.9,45.6,,
2025/2/14 11:32,42,52,0.72,7.6,121.2,25.8,0.479,17.9,45.5,,
2025/2/14 11:32,43,53,0.77,7.9,113,34.5,0.479,17.9,45.5,,
2025/2/14 11:32,45,55,0.8,7.9,110,31.5,0.479,17.9,45.4,,
2025/2/14 11:33,45,54,0.77,7.7,113.3,32.4,0.479,18,45.3,,
2025/2/14 11:33,44,53,0.7,6.5,132.2,18.1,0.479,18,45.3,,
2025/2/14 11:33,44,52,0.71,6.6,122.4,27.6,0.479,18,45.2,,
2025/2/14 11:33,44,53,0.75,7.5,132.2,21.4,0.479,18,45.1,,
2025/2/14 11:33,44,52,0.7,7.4,139,22.4,0.479,18,45.1,,
2025/2/14 11:33,42,50,0.69,7.3,147.8,13.4,0.476,18,45,,
2025/2/14 11:33,42,49,0.74,7.9,148.1,15.6,0.471,18,45,,
2025/2/14 11:33,41,49,0.77,8.2,148,18.4,0.471,18,45,,
2025/2/14 11:33,42,49,0.77,8.1,145.6,17.1,0.471,18,45,,
2025/2/14 11:33,42,50,0.77,8,140.6,19.7,0.471,18,44.9,,
2025/2/14 11:33,44,51,0.72,7.8,142.9,19.8,0.471,18,44.9,,
2025/2/14 11:33,43,50,0.74,7.7,141.1,14.4,0.471,18,44.9,,
2025/2/14 11:33,44,53,0.77,8.4,144,12.7,0.471,18,44.9,,
2025/2/14 11:33,46,56,0.75,8.1,133,23.8,0.471,18,44.9,,
2025/2/14 11:33,46,56,0.8,8.4,144.5,14.4,0.471,18,44.9,,
2025/2/14 11:33,46,56,0.74,8.2,144.2,18.6,0.471,18,44.9,,
2025/2/14 11:33,46,56,0.7,8.1,151.1,17.6,0.471,18,44.8,,
2025/2/14 11:33,46,55,0.73,8.3,153.8,14.1,0.471,18,44.8,,
2025/2/14 11:33,45,54,0.75,8.5,151.2,11.9,0.471,18,44.8,,
2025/2/14 11:33,43,53,0.77,8.7,149.8,12.8,0.471,18,44.8,,
2025/2/14 11:34,43,54,0.72,8.3,159.1,8.6,0.471,18.1,44.8,,
2025/2/14 11:34,43,53,0.69,7.8,169.6,1.3,0.471,18.1,44.9,,
2025/2/14 11:34,43,54,0.72,8.2,175.4,2.7,0.471,18.1,44.9,,
2025/2/14 11:34,44,56,0.78,8.9,153.9,17.6,0.487,18.1,44.9,,
2025/2/14 11:34,46,57,1.05,11.2,164.6,7.3,0.5,18.1,45,,
2025/2/14 11:34,46,57,1.24,12.8,166.1,7.1,0.498,18.1,45,,
2025/2/14 11:34,46,58,1.27,13.3,166.3,6.2,0.492,18.1,45.1,,
2025/2/14 11:34,48,60,1.23,13.3,172.4,4.4,0.487,18.1,45.1,,
2025/2/14 11:34,47,60,1.2,13.1,183.8,-2.2,0.487,18.1,45.1,,
2025/2/14 11:34,46,57,1.15,12.5,184.3,-3.4,0.487,18.1,45.2,,
2025/2/14 11:34,47,57,1.05,11.7,171.8,6.2,0.487,18.1,45.2,,
2025/2/14 11:34,48,58,1.07,11.6,163.3,14.8,0.487,18.1,45.2,,
2025/2/14 11:34,48,57,1.07,11.7,166.2,7.5,0.479,18.1,45.3,,
2025/2/14 11:34,47,57,1,11.5,165.3,9.6,0.479,18.1,45.2,,
2025/2/14 11:34,47,57,1,11.4,161.9,6,0.479,18.1,45.3,,
2025/2/14 11:34,47,57,0.95,11,150.9,15,0.479,18.1,45.3,,
2025/2/14 11:34,47,57,0.92,10.7,158,13.5,0.479,18.1,45.3,,
2025/2/14 11:34,46,56,0.92,10.4,161.8,10.7,0.479,18.1,45.3,,
2025/2/14 11:34,45,55,0.95,10.3,157.8,8.4,0.479,18.1,45.4,,
2025/2/14 11:34,45,54,0.97,10.6,155.5,10.8,0.479,18.2,45.4,,
2025/2/14 11:35,44,53,0.92,10.3,157.8,13.7,0.479,18.2,45.4,,
2025/2/14 11:35,44,52,0.89,10,162.5,5.9,0.479,18.2,45.4,,
2025/2/14 11:35,45,54,0.92,10.1,163,4.2,0.471,18.2,45.5,,
2025/2/14 11:35,45,54,0.92,10.2,166.5,-4.2,0.471,18.2,45.4,,
2025/2/14 11:35,45,55,0.87,9.3,152.6,5.8,0.471,18.2,45.4,,
2025/2/14 11:35,46,56,0.83,8.6,151.4,7.7,0.471,18.2,45.5,,
2025/2/14 11:35,45,54,0.83,9.1,160.7,3.6,0.471,18.2,45.4,,
2025/2/14 11:35,46,55,0.84,9.3,161.6,4.3,0.471,18.2,45.5,,
2025/2/14 11:35,46,56,0.84,9,160.1,7.1,0.471,18.2,45.5,,
2025/2/14 11:35,48,60,0.86,9.1,151.8,14.4,0.471,18.2,45.5,,
2025/2/14 11:35,48,60,0.89,9.2,150.7,14.3,0.471,18.2,45.5,,
2025/2/14 11:35,48,60,0.87,8.9,159.5,8.3,0.471,18.2,45.5,,
2025/2/14 11:35,48,60,0.84,8.9,163.7,8,0.471,18.2,45.5,,
2025/2/14 11:35,49,61,0.87,9.7,156.9,18.5,0.471,18.2,45.6,,
2025/2/14 11:35,50,62,0.87,9.3,161.2,9.2,0.471,18.2,45.6,,
2025/2/14 11:35,51,64,0.85,9.2,159.7,7,0.471,18.2,45.6,,
2025/2/14 11:35,54,67,0.86,9.4,158.8,16.5,0.471,18.3,45.6,,
2025/2/14 11:35,58,69,0.87,9.6,166.9,5.1,0.471,18.3,45.6,,
2025/2/14 11:35,60,72,0.87,9.4,155.9,10.6,0.471,18.3,45.6,,
2025/2/14 11:35,61,72,0.87,9.2,159.3,5.4,0.471,18.3,45.7,,
2025/2/14 11:36,60,71,0.87,9.4,170.2,-0.2,0.471,18.3,45.7,,
2025/2/14 11:36,57,69,0.84,9.3,136.8,21.4,0.471,18.3,45.7,,
2025/2/14 11:36,52,66,0.84,9.6,135.2,24.2,0.471,18.3,45.7,,
2025/2/14 11:36,49,60,0.87,9.7,130.6,20.6,0.471,18.3,45.7,,
2025/2/14 11:36,47,57,0.87,9.7,138.7,20.4,0.471,18.3,45.7,,
2025/2/14 11:36,47,57,0.85,9.1,133.8,18.5,0.471,18.3,45.7,,
2025/2/14 11:36,48,58,0.84,9,130.3,22.7,0.466,18.3,45.7,,
2025/2/14 11:36,48,57,0.84,8.8,132.3,19.7,0.463,18.3,45.6,,
2025/2/14 11:36,48,58,0.85,8.5,127.4,22.9,0.463,18.3,45.6,,
2025/2/14 11:36,48,58,0.86,8.6,142.6,12.9,0.463,18.3,45.5,,
2025/2/14 11:36,47,57,0.83,9,147.4,10.9,0.463,18.3,45.5,,
2025/2/14 11:36,46,56,0.82,8.9,145.2,16.6,0.463,18.3,45.5,,
2025/2/14 11:36,46,55,0.84,8.5,157,9.2,0.463,18.3,45.4,,
2025/2/14 11:36,45,54,0.84,8.5,154.1,11.7,0.463,18.3,45.4,,
2025/2/14 11:36,44,54,0.79,8.4,137.9,19.3,0.463,18.3,45.4,,
2025/2/14 11:36,46,55,0.79,8.4,143.4,11.1,0.463,18.3,45.4,,
2025/2/14 11:36,46,55,0.79,8.2,158.3,5.5,0.463,18.4,45.4,,
2025/2/14 11:36,45,55,0.81,8.6,152.1,12.8,0.463,18.4,45.4,,
2025/2/14 11:36,46,56,0.8,8.7,146.3,20.3,0.463,18.4,45.4,,
2025/2/14 11:37,47,57,0.78,8.5,145.2,19.2,0.463,18.4,45.4,,
2025/2/14 11:37,46,56,0.81,8.8,147.6,15,0.463,18.4,45.3,,
2025/2/14 11:37,47,57,0.81,8.5,153.5,10.2,0.463,18.4,45.4,,
2025/2/14 11:37,46,56,0.79,8.1,154.8,12.1,0.463,18.4,45.3,,
2025/2/14 11:37,47,59,0.84,9.1,150.5,15.1,0.463,18.4,45.3,,
2025/2/14 11:37,46,58,0.81,8.9,150.4,14.4,0.463,18.4,45.3,,
2025/2/14 11:37,46,58,0.8,8.8,158.1,16.7,0.463,18.4,45.4,,
2025/2/14 11:37,46,59,0.79,8.6,164.9,5,0.463,18.4,45.4,,
2025/2/14 11:37,46,58,0.84,8.8,148.1,9.6,0.463,18.4,45.4,,
2025/2/14 11:37,46,56,0.83,8.8,150.1,7.8,0.463,18.4,45.4,,
2025/2/14 11:37,48,59,0.82,8.8,149,11.7,0.463,18.4,45.4,,
